Latitude,Longitude,Location,CID,Type
27.54,83.45,"Collection of agronomic &amp; management data for past...|ML Jat#A. McDonald#Bruno Gerard|1","3854","ccafs_activities"
27.54,83.45,"Continued improvement of downscaled climate information for...|Julian Ramirez-Villegas|4.2","3848","ccafs_activities"
13.691,-2.252,"Developing community-based climate smart agriculture...|Jules Bayala|4.1","3825","ccafs_activities"
10.596,-2.768,"Developing community-based climate smart agriculture...|Jules Bayala|4.1","3825","ccafs_activities"
13.368,-5.762,"Developing community-based climate smart agriculture...|Jules Bayala|4.1","3825","ccafs_activities"
13.517,2.687,"Developing community-based climate smart agriculture...|Jules Bayala|4.1","3825","ccafs_activities"
-0.315,35.022,"Analysis of the potential for smallholder communities to...|Miyuki Iiyama#Frank Place|3","3816","ccafs_activities"
-1.581,37.326,"Analysis of the potential for smallholder communities to...|Miyuki Iiyama#Frank Place|3","3816","ccafs_activities"
-4.82,38.359,"Enabling rural transformation and grassroots institutional...|Joseph Tanui|2","3805","ccafs_activities"
-4.82,38.359,"Metrics, climate change resilience and adaptation needs of...|Rolf Sommer|3","3774","ccafs_activities"
-0.667,31.44,"Develop guidelines for collecting data and build an...|Jennifer Twyman|1","3764","ccafs_activities"
-4.82,38.359,"Develop guidelines for collecting data and build an...|Jennifer Twyman|1","3764","ccafs_activities"
-0.315,35.022,"Develop methodology  to assess sensitivity of adaptation...|Deborah Bossio#Leigh Winowiecki#Peter Laderach#Jennifer Twyman#Anton Eitzinger|1","3758","ccafs_activities"
1.49,31.501,"Develop methodology  to assess sensitivity of adaptation...|Deborah Bossio#Leigh Winowiecki#Peter Laderach#Jennifer Twyman#Anton Eitzinger|1","3758","ccafs_activities"
-4.82,38.359,"Develop methodology  to assess sensitivity of adaptation...|Deborah Bossio#Leigh Winowiecki#Peter Laderach#Jennifer Twyman#Anton Eitzinger|1","3758","ccafs_activities"
4.822,38.43,"Develop methodology  to assess sensitivity of adaptation...|Deborah Bossio#Leigh Winowiecki#Peter Laderach#Jennifer Twyman#Anton Eitzinger|1","3758","ccafs_activities"
14.106,-15.54,"Optimal sowing windows  and associated risks for irrigated...|Bertrand Muller|2","3754","ccafs_activities"
-0.315,35.022,"Mapping Risks and Opportunities for Targeting Appropriate...|Sika Gbegbelegbe|2","3750","ccafs_activities"
-1.581,37.326,"Household level modelling of risk management strategies in...|Mark van Wijk|2","3713","ccafs_activities"
4.822,38.43,"Studies on incentives for mitigation in rangeland systems...|Mohammed Said|3","3714","ccafs_activities"
-0.315,35.022,"Increasing Womens Resilience to Confront Climate...|Ringler, Claudia|4.1","3704","ccafs_activities"
-0.667,31.44,"Increasing Womens Resilience to Confront Climate...|Ringler, Claudia|4.1","3704","ccafs_activities"
14.106,-15.54,"Increasing Womens Resilience to Confront Climate...|Ringler, Claudia|4.1","3704","ccafs_activities"
29.796,76.938,"Promoting mitigation projects in rice-based production...|Reiner Wassmann|3","3693","ccafs_activities"
27.54,83.45,"Regional analysis Managed Aquifer Recharge and related...|Sanmugam A Prathapar |1","3682","ccafs_activities"
27.54,83.45,"Participatory experimentation with risk management...|M Jat#Aryla Jeetendra#Santiago Lopez Ridaura|2","3669","ccafs_activities"
27.54,83.45,"Improved resource use efficiency at the farm scale in...|ML Jat#Tek Sapkota#Jens Andersson#Aryal Jeetendra#Santiago Lopez|1","3660","ccafs_activities"
13.691,-2.252,"Use of the toolkit to influence and monitor behavioral...|Jacques Somda|4.2","3658","ccafs_activities"
10.596,-2.768,"Use of the toolkit to influence and monitor behavioral...|Jacques Somda|4.2","3658","ccafs_activities"
13.368,-5.762,"Use of the toolkit to influence and monitor behavioral...|Jacques Somda|4.2","3658","ccafs_activities"
13.517,2.687,"Use of the toolkit to influence and monitor behavioral...|Jacques Somda|4.2","3658","ccafs_activities"
-4.82,38.359,"Case study in at least one CCAFS site on developing...|Peter Dorward|4.2","3656","ccafs_activities"
-1.581,37.326,"Simulation of near-term climate change at target sites in...|Arthur Greene|4.2","3649","ccafs_activities"
14.106,-15.54,"Simulation of near-term climate change at target sites in...|Arthur Greene|4.2","3649","ccafs_activities"
13.691,-2.252,"Collating and documenting regional databases for soils,...|Sabine Douxchamps|4.2","3648","ccafs_activities"
10.596,-2.768,"Collating and documenting regional databases for soils,...|Sabine Douxchamps|4.2","3648","ccafs_activities"
13.368,-5.762,"Collating and documenting regional databases for soils,...|Sabine Douxchamps|4.2","3648","ccafs_activities"
13.517,2.687,"Collating and documenting regional databases for soils,...|Sabine Douxchamps|4.2","3648","ccafs_activities"
14.106,-15.54,"Collating and documenting regional databases for soils,...|Sabine Douxchamps|4.2","3648","ccafs_activities"
-0.315,35.022,"Site atlases assembled for all CCAFS...|Wiebke Foerch|4.2","3634","ccafs_activities"
-1.581,37.326,"Site atlases assembled for all CCAFS...|Wiebke Foerch|4.2","3634","ccafs_activities"
1.49,31.501,"Site atlases assembled for all CCAFS...|Wiebke Foerch|4.2","3634","ccafs_activities"
-0.667,31.44,"Site atlases assembled for all CCAFS...|Wiebke Foerch|4.2","3634","ccafs_activities"
-4.82,38.359,"Site atlases assembled for all CCAFS...|Wiebke Foerch|4.2","3634","ccafs_activities"
4.822,38.43,"Site atlases assembled for all CCAFS...|Wiebke Foerch|4.2","3634","ccafs_activities"
13.691,-2.252,"Site atlases assembled for all CCAFS...|Wiebke Foerch|4.2","3634","ccafs_activities"
10.596,-2.768,"Site atlases assembled for all CCAFS...|Wiebke Foerch|4.2","3634","ccafs_activities"
13.368,-5.762,"Site atlases assembled for all CCAFS...|Wiebke Foerch|4.2","3634","ccafs_activities"
13.517,2.687,"Site atlases assembled for all CCAFS...|Wiebke Foerch|4.2","3634","ccafs_activities"
14.106,-15.54,"Site atlases assembled for all CCAFS...|Wiebke Foerch|4.2","3634","ccafs_activities"
22.506,89.86,"Site atlases assembled for all CCAFS...|Wiebke Foerch|4.2","3634","ccafs_activities"
27.54,83.45,"Site atlases assembled for all CCAFS...|Wiebke Foerch|4.2","3634","ccafs_activities"
25.758,85.344,"Site atlases assembled for all CCAFS...|Wiebke Foerch|4.2","3634","ccafs_activities"
29.796,76.938,"Site atlases assembled for all CCAFS...|Wiebke Foerch|4.2","3634","ccafs_activities"
-0.315,35.022,"Backstopping CCAFS baselines and data management strategy...|Wiebke Foerch|4.2","3631","ccafs_activities"
-1.581,37.326,"Backstopping CCAFS baselines and data management strategy...|Wiebke Foerch|4.2","3631","ccafs_activities"
1.49,31.501,"Backstopping CCAFS baselines and data management strategy...|Wiebke Foerch|4.2","3631","ccafs_activities"
-0.667,31.44,"Backstopping CCAFS baselines and data management strategy...|Wiebke Foerch|4.2","3631","ccafs_activities"
-4.82,38.359,"Backstopping CCAFS baselines and data management strategy...|Wiebke Foerch|4.2","3631","ccafs_activities"
4.822,38.43,"Backstopping CCAFS baselines and data management strategy...|Wiebke Foerch|4.2","3631","ccafs_activities"
13.691,-2.252,"Backstopping CCAFS baselines and data management strategy...|Wiebke Foerch|4.2","3631","ccafs_activities"
10.596,-2.768,"Backstopping CCAFS baselines and data management strategy...|Wiebke Foerch|4.2","3631","ccafs_activities"
13.368,-5.762,"Backstopping CCAFS baselines and data management strategy...|Wiebke Foerch|4.2","3631","ccafs_activities"
13.517,2.687,"Backstopping CCAFS baselines and data management strategy...|Wiebke Foerch|4.2","3631","ccafs_activities"
14.106,-15.54,"Backstopping CCAFS baselines and data management strategy...|Wiebke Foerch|4.2","3631","ccafs_activities"
22.506,89.86,"Backstopping CCAFS baselines and data management strategy...|Wiebke Foerch|4.2","3631","ccafs_activities"
27.54,83.45,"Backstopping CCAFS baselines and data management strategy...|Wiebke Foerch|4.2","3631","ccafs_activities"
25.758,85.344,"Backstopping CCAFS baselines and data management strategy...|Wiebke Foerch|4.2","3631","ccafs_activities"
29.796,76.938,"Backstopping CCAFS baselines and data management strategy...|Wiebke Foerch|4.2","3631","ccafs_activities"
-0.315,35.022,"Baseline synthesis completed for the initial 3 CCAFS...|Wiebke Foerch|4.2","3632","ccafs_activities"
-1.581,37.326,"Baseline synthesis completed for the initial 3 CCAFS...|Wiebke Foerch|4.2","3632","ccafs_activities"
1.49,31.501,"Baseline synthesis completed for the initial 3 CCAFS...|Wiebke Foerch|4.2","3632","ccafs_activities"
-0.667,31.44,"Baseline synthesis completed for the initial 3 CCAFS...|Wiebke Foerch|4.2","3632","ccafs_activities"
-4.82,38.359,"Baseline synthesis completed for the initial 3 CCAFS...|Wiebke Foerch|4.2","3632","ccafs_activities"
4.822,38.43,"Baseline synthesis completed for the initial 3 CCAFS...|Wiebke Foerch|4.2","3632","ccafs_activities"
13.691,-2.252,"Baseline synthesis completed for the initial 3 CCAFS...|Wiebke Foerch|4.2","3632","ccafs_activities"
10.596,-2.768,"Baseline synthesis completed for the initial 3 CCAFS...|Wiebke Foerch|4.2","3632","ccafs_activities"
13.368,-5.762,"Baseline synthesis completed for the initial 3 CCAFS...|Wiebke Foerch|4.2","3632","ccafs_activities"
13.517,2.687,"Baseline synthesis completed for the initial 3 CCAFS...|Wiebke Foerch|4.2","3632","ccafs_activities"
14.106,-15.54,"Baseline synthesis completed for the initial 3 CCAFS...|Wiebke Foerch|4.2","3632","ccafs_activities"
22.506,89.86,"Baseline synthesis completed for the initial 3 CCAFS...|Wiebke Foerch|4.2","3632","ccafs_activities"
27.54,83.45,"Baseline synthesis completed for the initial 3 CCAFS...|Wiebke Foerch|4.2","3632","ccafs_activities"
25.758,85.344,"Baseline synthesis completed for the initial 3 CCAFS...|Wiebke Foerch|4.2","3632","ccafs_activities"
29.796,76.938,"Baseline synthesis completed for the initial 3 CCAFS...|Wiebke Foerch|4.2","3632","ccafs_activities"
22.506,89.86,"Climate smart villages for activities related to risk...|Patti Kristjanson|4.1","3627","ccafs_activities"
27.54,83.45,"Climate smart villages for activities related to risk...|Patti Kristjanson|4.1","3627","ccafs_activities"
25.758,85.344,"Climate smart villages for activities related to risk...|Patti Kristjanson|4.1","3627","ccafs_activities"
29.796,76.938,"Climate smart villages for activities related to risk...|Patti Kristjanson|4.1","3627","ccafs_activities"
13.517,2.687,"Sustainable agricultural intensification strategies with...|Jules Bayala#Robert Zougmore|3","3626","ccafs_activities"
14.106,-15.54,"Sustainable agricultural intensification strategies with...|Jules Bayala#Robert Zougmore|3","3626","ccafs_activities"
-0.315,35.022,"4.1.2.  Innovations in climate change research and...|Patti Kristjanson#Christine Jost|4.1","3621","ccafs_activities"
22.506,89.86,"Baseline GHG emissions in key sites in South...|William A Salas#JK Ladha|3","3618","ccafs_activities"
27.54,83.45,"Baseline GHG emissions in key sites in South...|William A Salas#JK Ladha|3","3618","ccafs_activities"
25.758,85.344,"Baseline GHG emissions in key sites in South...|William A Salas#JK Ladha|3","3618","ccafs_activities"
29.796,76.938,"Baseline GHG emissions in key sites in South...|William A Salas#JK Ladha|3","3618","ccafs_activities"
10.596,-2.768,"Analysis of issues, knowledge gaps and research on GHG...|Abdoulaye Saley Moussa#Jesse Naab#Samuel Adiku#Zacharia Gnankambary#Pierre Akponikpe#Check Mbow#Kalifa B. Traore|3","3619","ccafs_activities"
13.368,-5.762,"Analysis of issues, knowledge gaps and research on GHG...|Abdoulaye Saley Moussa#Jesse Naab#Samuel Adiku#Zacharia Gnankambary#Pierre Akponikpe#Check Mbow#Kalifa B. Traore|3","3619","ccafs_activities"
13.691,-2.252,"PAR testing of sustainable agricultural intensification...|Jules Bayala#Abdoulaye Saley Moussa|4.1","3617","ccafs_activities"
10.596,-2.768,"PAR testing of sustainable agricultural intensification...|Jules Bayala#Abdoulaye Saley Moussa|4.1","3617","ccafs_activities"
13.368,-5.762,"PAR testing of sustainable agricultural intensification...|Jules Bayala#Abdoulaye Saley Moussa|4.1","3617","ccafs_activities"
13.517,2.687,"PAR testing of sustainable agricultural intensification...|Jules Bayala#Abdoulaye Saley Moussa|4.1","3617","ccafs_activities"
14.106,-15.54,"PAR testing of sustainable agricultural intensification...|Jules Bayala#Abdoulaye Saley Moussa|4.1","3617","ccafs_activities"
-0.667,31.44,"Quantification of GHG emissions to inform mitigation...|Mariana Rufino#James Kinyangi#Klaus Butterbach-Bahl|3","3616","ccafs_activities"
-4.82,38.359,"Quantification of GHG emissions to inform mitigation...|Mariana Rufino#James Kinyangi#Klaus Butterbach-Bahl|3","3616","ccafs_activities"
-0.315,35.022,"Identification, on-farm testing and documentation of...|John Recha#James Kinyangi|3","3615","ccafs_activities"
-4.82,38.359,"Identification, on-farm testing and documentation of...|John Recha#James Kinyangi|3","3615","ccafs_activities"
-0.315,35.022,"PAR with carbon market projects to identify institutional...|Sara Scherr|3","3610","ccafs_activities"
-0.315,35.022,"Gender and socially-equitable participatory pilot...|John Recha#Vivian Atakos|2","3604","ccafs_activities"
1.49,31.501,"Gender and socially-equitable participatory pilot...|John Recha#Vivian Atakos|2","3604","ccafs_activities"
-0.667,31.44,"Gender and socially-equitable participatory pilot...|John Recha#Vivian Atakos|2","3604","ccafs_activities"
-4.82,38.359,"Gender and socially-equitable participatory pilot...|John Recha#Vivian Atakos|2","3604","ccafs_activities"
14.106,-15.54,"Develop and pilot/demonstrate methodology for analyzing and...|Sandra Russo|2","3595","ccafs_activities"
27.54,83.45,"Develop and pilot/demonstrate methodology for analyzing and...|Sandra Russo|2","3595","ccafs_activities"
25.758,85.344,"Develop and pilot/demonstrate methodology for analyzing and...|Sandra Russo|2","3595","ccafs_activities"
27.54,83.45,"Evaluation of index based insurance and developing...|Pramod K Aggarwal#Punya P Regmi#Srinivasa R Gattineni|2","3596","ccafs_activities"
-1.581,37.326,"Continuation and expansion of seasonal forecasts and...|KPC Rao|2","3593","ccafs_activities"
14.106,-15.54,"Planning for a climate-smart future in a cereal-commodity...|Robert Zougmore|1","3589","ccafs_activities"
-0.315,35.022,"Regional capacity building on using Climate Scenarios and...|Maren Radeny#Catherine Mungai|1","3581","ccafs_activities"
-4.82,38.359,"Regional capacity building on using Climate Scenarios and...|Maren Radeny#Catherine Mungai|1","3581","ccafs_activities"
13.691,-2.252,"Capacity building workshops on the analogue method,...|Sibiri Jean Ouedraogo#Abdoulaye Saley Moussa|1","3582","ccafs_activities"
10.596,-2.768,"Capacity building workshops on the analogue method,...|Sibiri Jean Ouedraogo#Abdoulaye Saley Moussa|1","3582","ccafs_activities"
13.368,-5.762,"Capacity building workshops on the analogue method,...|Sibiri Jean Ouedraogo#Abdoulaye Saley Moussa|1","3582","ccafs_activities"
13.517,2.687,"Capacity building workshops on the analogue method,...|Sibiri Jean Ouedraogo#Abdoulaye Saley Moussa|1","3582","ccafs_activities"
14.106,-15.54,"Capacity building workshops on the analogue method,...|Sibiri Jean Ouedraogo#Abdoulaye Saley Moussa|1","3582","ccafs_activities"
-0.315,35.022,"Mapping risks and opportunities for targeting appropriate...|Clare Mukankusi#Dan Kiambi#John Recha|1","3580","ccafs_activities"
1.49,31.501,"Mapping risks and opportunities for targeting appropriate...|Clare Mukankusi#Dan Kiambi#John Recha|1","3580","ccafs_activities"
-0.667,31.44,"Mapping risks and opportunities for targeting appropriate...|Clare Mukankusi#Dan Kiambi#John Recha|1","3580","ccafs_activities"
-4.82,38.359,"Mapping risks and opportunities for targeting appropriate...|Clare Mukankusi#Dan Kiambi#John Recha|1","3580","ccafs_activities"
4.822,38.43,"Mapping risks and opportunities for targeting appropriate...|Clare Mukankusi#Dan Kiambi#John Recha|1","3580","ccafs_activities"
-0.315,35.022,"Collect and analyze bio-physical and household survey data...|Lieven Claessens#Pierre Sibiry Traore#KPC Rao#Patricia Masikati#Sabine Homann-Kee Tui|4.2","3570","ccafs_activities"
1.49,31.501,"Collect and analyze bio-physical and household survey data...|Lieven Claessens#Pierre Sibiry Traore#KPC Rao#Patricia Masikati#Sabine Homann-Kee Tui|4.2","3570","ccafs_activities"
-4.82,38.359,"Collect and analyze bio-physical and household survey data...|Lieven Claessens#Pierre Sibiry Traore#KPC Rao#Patricia Masikati#Sabine Homann-Kee Tui|4.2","3570","ccafs_activities"
4.822,38.43,"Collect and analyze bio-physical and household survey data...|Lieven Claessens#Pierre Sibiry Traore#KPC Rao#Patricia Masikati#Sabine Homann-Kee Tui|4.2","3570","ccafs_activities"
13.691,-2.252,"Assess land use change dynamics, deploy GHG measurement...|Pierre Sibiry Traore#Peter Craufurd|3","3567","ccafs_activities"
10.596,-2.768,"Assess land use change dynamics, deploy GHG measurement...|Pierre Sibiry Traore#Peter Craufurd|3","3567","ccafs_activities"
13.368,-5.762,"Assess land use change dynamics, deploy GHG measurement...|Pierre Sibiry Traore#Peter Craufurd|3","3567","ccafs_activities"
13.517,2.687,"Assess land use change dynamics, deploy GHG measurement...|Pierre Sibiry Traore#Peter Craufurd|3","3567","ccafs_activities"
13.691,-2.252,"Simulation of yield components for representative West...|Pierre Sibiry Traore|1","3558","ccafs_activities"
10.596,-2.768,"Simulation of yield components for representative West...|Pierre Sibiry Traore|1","3558","ccafs_activities"
13.368,-5.762,"Simulation of yield components for representative West...|Pierre Sibiry Traore|1","3558","ccafs_activities"
13.517,2.687,"Simulation of yield components for representative West...|Pierre Sibiry Traore|1","3558","ccafs_activities"
14.106,-15.54,"Simulation of yield components for representative West...|Pierre Sibiry Traore|1","3558","ccafs_activities"
1.49,31.501,"Conduct an integrated assessment of climate sensitivity of...|KPC Rao#Patricia Masikate#Sabine Homann-Kee Tui#Lieven Claessens|1","3555","ccafs_activities"
0,0,"Identifying community strengths and goals in Lower Kamula...|June 5, 2014","4356","photo_testimonials"
0,0,"The Mekong...|June 3, 2014","4357","photo_testimonials"
0,0,"Visit to the Lower Kamula Youth Group and their greenhouse in...|June 3, 2014","4358","photo_testimonials"
0,0,"Carbon...|May 29, 2014","4359","photo_testimonials"
12.995525,-85.861587,"Adapting to climate change and implementing mitigation...|May 27, 2014","4360","photo_testimonials"
9.902359962463379,-83.6707534790039,"Explorando escenarios socioeconómicos bajo el cambio climático en...|May 27, 2014","4385","video_testimonials"
0,0,"Tackling innovations in climate...|May 27, 2014","4361","photo_testimonials"
14.87166976928711,-87.98248291015625,"Fitomejoramiento de semillas de fríjol en...|May 26, 2014","4387","video_testimonials"
3.5039501190185547,-76.33361053466797,"Explorando escenarios socioeconómicos bajo el cambio climático en los países...|May 26, 2014","4386","video_testimonials"
0,0,"Gender and Climate Change Workshop in Nairobi,...|May 26, 2014","4362","photo_testimonials"
0,0,"Agroforestry in Lushoto,...|May 14, 2014","4363","photo_testimonials"
-6.784071,39.265179,"National Consultation for Improving Climate Services in...|May 9, 2014","4364","photo_testimonials"
0,0,"Uncovering the value of climate services for...|May 2, 2014","4365","photo_testimonials"
5.581475,-0.199813,"Multi-Level Integrated Adaptation Governance Workshop &#8211; Accra,...|May 1, 2014","4366","photo_testimonials"
0,0,"Adaptation days in...|April 30, 2014","4367","photo_testimonials"
1.436319,31.351715,"CCAFS East  Africa Hoima, Uganda Site...|April 25, 2014","4368","photo_testimonials"
9.407499999999999,-0.8533333000000312,"“Opening the sesame” of the climate-smart village model in West...|April 1, 2014","2603","amkn_blog_posts"
-4.7986675,38.29021839999996,"Better bean varieties for Usambara’s rural...|March 31, 2014","2604","amkn_blog_posts"
0,0,"Developing community-based climate smart agriculture through participatory...|March 28, 2014","4369","photo_testimonials"
-1.290376,36.809799,"Kenya National Adaptation Process...|March 26, 2014","4370","photo_testimonials"
10.1844631,106.1372556,"New study sheds light on climate concerns in Mekong...|March 24, 2014","2609","amkn_blog_posts"
-1.2920659,36.82194619999996,"Farm make-over team works on the ground with...|March 20, 2014","2611","amkn_blog_posts"
-2.5060574,34.882943599999976,"Maasai filmmakers win award for shooting their climate...|March 14, 2014","2615","amkn_blog_posts"
-6.822921,39.26966100000004,"National Adaptation Plans in agriculture: a work in...|March 13, 2014","2616","amkn_blog_posts"
-1.2920659,36.82194619999996,"Women farmers key to food security in...|March 13, 2014","2617","amkn_blog_posts"
-0.023559,37.90619300000003,"How can we help farmers better understand climate...|March 11, 2014","2619","amkn_blog_posts"
14.058324,108.277199,"Tracing Vietnam’s climate...|March 11, 2014","2620","amkn_blog_posts"
-1.2920659,36.82194619999996,"Communicating behavior change: how a Kenyan TV show is changing rural...|March 11, 2014","2621","amkn_blog_posts"
0,0,"Recognising efforts by a woman...|March 10, 2014","4371","photo_testimonials"
0,0,"Climate-smart village selection team in Northern...|March 6, 2014","4372","photo_testimonials"
0,0,"Training-of-Trainers of local women leaders in Bihar,...|March 5, 2014","4373","photo_testimonials"
-1.2920659,36.82194619999996,"Coming soon: a gender and climate change manual made by...|March 5, 2014","2624","amkn_blog_posts"
13.330955,-85.376944,"Agroforestry research project: Waslala,...|March 3, 2014","4374","photo_testimonials"
25.198009,85.52189599999997,"How village shopkeepers can help spread the word on climate-smart...|March 3, 2014","2627","amkn_blog_posts"
25.0960742,85.3131194,"Empowering women to take the lead on climate change...|March 3, 2014","2628","amkn_blog_posts"
38.90723089999999,-77.03646409999999,"Can Colombia lead the way to the agriculture of the...|February 28, 2014","2629","amkn_blog_posts"
-0.3030988,36.080025999999975,"Zooming in, zooming out: exploring Kenya&amp;#039;s agricultural futures from...|February 28, 2014","2630","amkn_blog_posts"
-3.365789,36.67444999999998,"Building climate resilience in the African agriculture...|February 26, 2014","2631","amkn_blog_posts"
38.90723089999999,-77.03646409999999,"Index-based insurance: a pathway out of...|February 25, 2014","2633","amkn_blog_posts"
0,0,"Prioritising farmers&#8217; preferences for climate-smart agriculture...|February 20, 2014","4375","photo_testimonials"
-3.363102,36.676086,"Regional Workshop on African Agriculture in a Changing...|February 20, 2014","4376","photo_testimonials"
25.2013858,85.50738569999999,"Fertilizer tool used in Climate-Smart Villages wins ‘best innovation...|February 20, 2014","2635","amkn_blog_posts"
38.90723089999999,-77.03646409999999,"Climate extremes impact on regional food...|February 19, 2014","2637","amkn_blog_posts"
0,0,"Climate Food and Farming...|February 17, 2014","4377","photo_testimonials"
10.65,-2.866666699999996,"Feast or famine: A tale of two agricultural...|February 17, 2014","2639","amkn_blog_posts"
5.5557169,-0.1963060000000496,"Climate smart agriculture integrated into decision-making in...|February 11, 2014","2642","amkn_blog_posts"
0,0,"Seminar West Africa vulnerability...|February 10, 2014","4378","photo_testimonials"
14.497401,-14.452361999999994,"Battling food insecurity with one shared...|February 4, 2014","2644","amkn_blog_posts"
-1.282889,36.817932,"Climate Scenarios and Analogues for designing adaptation strategies in...|January 31, 2014","4379","photo_testimonials"
-1.2920659,36.82194619999996,"Climate scenarios and analogues: A glimpse into past, present and future...|January 30, 2014","2646","amkn_blog_posts"
28.394857,84.124008,"New paper finds Nepal’s food security to be at high risk as climate...|January 24, 2014","2650","amkn_blog_posts"
2.45,-76.6166667,"Climate-smart agriculture: A worm&amp;#039;s eye...|January 21, 2014","2651","amkn_blog_posts"
0,0,"Global Landscapes...|January 18, 2014","4380","photo_testimonials"
6.616667,-73.066667,"The right kind of helping hand for small...|January 16, 2014","2654","amkn_blog_posts"
6.616667,-73.066667,"A farmer&amp;#039;s dilemma: To sell or to...|January 16, 2014","2655","amkn_blog_posts"
26.7772961,88.25828569999999,"Time to recognize Nepal&amp;#039;s third gender in climate adaptation...|January 15, 2014","2656","amkn_blog_posts"
18.3719542,-77.89308590000002,"Climate services for farmers: a learning journey through Mafoota,...|January 14, 2014","2658","amkn_blog_posts"
18.4666667,-77.91666670000001,"Showing how climate services can work for smallholder...|January 4, 2014","2659","amkn_blog_posts"
2.5725523,-76.7783748,"New field manual captures farmers&amp;#039; climate adaptation activities in...|January 3, 2014","2660","amkn_blog_posts"
-1.7836783656235438,37.63315200805664,"Getting to grips with how farmers perceive climate variability and its...|January 3, 2014","2661","amkn_blog_posts"
0,0,"Workshop: Institutions and Policies to Scale Out Climate Smart Agriculture,...|December 24, 2013","4381","photo_testimonials"
56.162939,10.203921000000037,"Investing in the next generation of climate and agriculture...|December 23, 2013","2663","amkn_blog_posts"
6.9270786,79.86124300000006,"Scaling out climate-smart agriculture: what can we learn from each...|December 23, 2013","2664","amkn_blog_posts"
52.2296756,21.012228700000037,"Sparking new action on climate...|December 20, 2013","2665","amkn_blog_posts"
1.431035,31.365880999999945,"Searching for better bean varieties in...|December 20, 2013","2666","amkn_blog_posts"
25.03764,76.45630870000002,"New toolkit on climate-smart agriculture can help policymakers make better...|December 18, 2013","2670","amkn_blog_posts"
25.203805,85.50973399999998,"Taking the lead: local champions train farmers on climate change and gender...|December 17, 2013","2671","amkn_blog_posts"
26.7772961,88.25828569999999,"How to put climate adaptation into action? Lessons learned from...|December 16, 2013","2672","amkn_blog_posts"
6.621247863300708,-73.1195068359375,"Jorge Daza&amp;#039;s marvellous biogas...|December 16, 2013","2673","amkn_blog_posts"
19.1166667,-12.850000000000023,"TOP SECAC, a toolbox to analyze and perform monitoring and...|December 16, 2013","2675","amkn_blog_posts"
-26.2041028,28.047305100000017,"Johannesburg meeting gets ball rolling for future climate-smart...|December 12, 2013","2676","amkn_blog_posts"
13.7278956,100.52412349999997,"Why markets need to be part of a climate-smart...|December 12, 2013","2677","amkn_blog_posts"
51.7520209,-1.2577263000000585,"Research recorded: a look at participatory video projects for agriculture...|December 12, 2013","2678","amkn_blog_posts"
13.7278956,100.52412349999997,"Climate-smart road map for global rice...|December 10, 2013","2679","amkn_blog_posts"
3.4990927341264677,-76.35223388671875,"Hananta Yuyaspa &#8211; a new day and start &#8211; for the Andean...|December 4, 2013","2680","amkn_blog_posts"
6.194999999999999,-73.04027780000001,"The two faces of...|December 3, 2013","2682","amkn_blog_posts"
52.240402,21.01920599999994,"Talking about agriculture and landscapes: report back from UN Climate...|December 1, 2013","2683","amkn_blog_posts"
52.22063499999999,21.040706,"Strengthening availability and use of climate services in...|November 29, 2013","2684","amkn_blog_posts"
-1.2920659,36.82194619999996,"Gender-sensitive research key to empower both men and women...|November 28, 2013","2685","amkn_blog_posts"
-5.0172672,32.796302999999966,"Assessing climate change vulnerability and its effects on food security:...|November 26, 2013","2686","amkn_blog_posts"
52.240402,21.01920599999994,"Is it possible to promote investments in complex...|November 25, 2013","2687","amkn_blog_posts"
52.240477636541215,21.01957082748413,"Combined solutions to strengthen...|November 21, 2013","2688","amkn_blog_posts"
20.593684,78.96288000000004,"Project tests new ways to deliver climate messages to farmers&amp;#039; cell...|November 21, 2013","2689","amkn_blog_posts"
55.98986619999999,8.35560529999998,"More than numbers: Why counting heads in the climate talks won’t do women...|November 21, 2013","2690","amkn_blog_posts"
52.22063499999999,21.040706,"&amp;#039;Climate-warrior&amp;#039; urges collective action for farmers...|November 20, 2013","2692","amkn_blog_posts"
52.2296756,21.012228700000037,"Can countries bankroll climate adaptation without undermining...|November 18, 2013","2697","amkn_blog_posts"
52.22063499999999,21.040706,"Beefing up sustainable agriculture production in...|November 17, 2013","2699","amkn_blog_posts"
-0.0917016,34.76795679999998,"Smart Farming yields fruit in...|November 17, 2013","2700","amkn_blog_posts"
52.22045292149263,21.041436195373535,"Facing the imminent challenge: feeding a growing population while saving our...|November 16, 2013","2702","amkn_blog_posts"
52.22063499999999,21.040706,"Breaking the link between commodity agriculture and...|November 15, 2013","2703","amkn_blog_posts"
30.2299203,-97.80686449999996,"Can climate-smart agriculture and forests work together at the landscape...|November 14, 2013","2704","amkn_blog_posts"
52.2296756,21.012228700000037,"The serious business of...|November 14, 2013","2705","amkn_blog_posts"
52.22063499999999,21.040706,"Which way forward for climate-smart...|November 14, 2013","2706","amkn_blog_posts"
52.22063499999999,21.040706,"Rolling up our sleeves: agriculture, landscapes and greenhouse gas...|November 13, 2013","2707","amkn_blog_posts"
52.2300933,21.013923400000067,"What is the potential impact from climate change for Africa&amp;#039;s...|November 10, 2013","2708","amkn_blog_posts"
27.7173579,85.50457110000002,"Guiding policy-makers by exploring the future of food security under climate...|November 9, 2013","2709","amkn_blog_posts"
